id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3685,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da es sich um die gesetzliche Definition von Verbraucher und Unternehmer handelt (§ 13, § 14 BGB), die in AGB üblich ist und klar formuliert wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich den gesetzlichen Wortlaut wiedergibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung vom gesetzlichen Leitbild vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3188,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Angabe einer Lieferfrist und deren Abhängigkeit von der Zahlungsart im Onlinehandel üblich und zu erwarten ist. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Lieferfrist transparent auf der Angebotsseite angegeben wird und der Beginn sachlich begründet von der Zahlungsart abhängt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3451,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Hinweis auf gesetzliche Mängelhaftungsrechte üblich und erwartbar ist. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich auf bestehende gesetzliche Rechte hingewiesen wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung vom gesetzlichen Leitbild erfolgt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1562,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da ein Eigentumsvorbehalt im B2C-Bereich branchenüblich ist und der Verbraucher mit einer solchen Regelung rechnen muss; die Formulierung ist klar und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Eigentumsvorbehalt dem gesetzlichen Leitbild des § 449 BGB entspricht.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da § 449 BGB den Eigentumsvorbehalt ausdrücklich zulässt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
67,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Hinweis auf Markenrechte und deren Nutzungseinschränkung branchenüblich und zu erwarten ist; die Formulierung ist klar und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich bestehende gesetzliche Markenrechte nach dem MarkenG wiedergegeben werden.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
831,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelungen zu Betroffenenrechten nach der DSGVO üblich und gesetzlich vorgeschrieben sind; die Platzierung im Datenschutzabschnitt ist erwartbar und die Formulierungen sind überwiegend klar.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel im Wesentlichen die gesetzlichen Rechte aus Art. 12 ff. DSGVO wiedergibt und keine zusätzlichen Einschränkungen einführt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
115,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsbeschränkungen in AGB üblich sind; die Formulierung ist jedoch teilweise unklar und intransparent, da nicht eindeutig wird, welche konkreten Leistungen und Fehler umfasst sind.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die Haftung pauschal für Fehler bei der Datenübertragung ausgeschlossen wird, ohne zwischen vom Unternehmer zu vertretenden und unvermeidbaren Störungen zu differenzieren.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom gesetzlichen Grundgedanken der §§ 280, 276 BGB, wonach der Schuldner für eigenes Verschulden einzustehen hat.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Verstoß gegen § 309 Nr. 7 BGB möglich, soweit auch Körperschäden oder grobe Fahrlässigkeit erfasst wären, da keine Einschränkung enthalten ist.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
838,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die gesonderte Ausweisung von Versandkosten im Onlinehandel üblich und zu erwarten ist; die Formulierung ist klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher vor Vertragsschluss über die Preisbestandteile informiert wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1938,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Lieferfristen und -modalitäten in AGB üblich sind und die Regelung klar strukturiert und transparent nach Warengruppen gegliedert ist. Die Formulierungen sind eindeutig und lassen keine mehrdeutige Auslegung zu.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Lieferfristen klar und verbraucherfreundlich geregelt sind.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da die Fristen im Rahmen des § 271 BGB zulässig sind.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3162,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zur Gewährleistungsfrist in AGB üblich sind und die Klausel klar strukturiert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die gesetzliche Gewährleistungsfrist für Verbraucher bei neuen Sachen (§ 438 Abs. 1 Nr. 3 BGB) zwei Jahre beträgt und nicht verkürzt werden darf; die Klausel könnte so verstanden werden, dass bei bestimmten Fällen nur ein Jahr gilt, was intransparent ist.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom wesentlichen gesetzlichen Grundgedanken des § 438 BGB, da eine Verkürzung der Frist bei Verbrauchsgüterkauf unzulässig ist (§ 475 Abs. 2 BGB).  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Verstoß gegen § 309 Nr. 8 b) ff) BGB, da die Verjährungsfrist für Mängelansprüche bei neuen Sachen gegenüber Verbrauchern nicht verkürzt werden darf.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3469,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Aufzählung von Zahlungsmöglichkeiten in AGB üblich ist und der Verbraucher damit rechnen kann. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich Zahlungsmöglichkeiten angekündigt werden.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
206,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Zahlungsfristen bei Vorauskasse branchenüblich sind und die Formulierung klar und transparent ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Frist von sieben Werktagen angemessen ist und dem Verbraucher ausreichend Zeit zur Zahlung gibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine unzulässige Bindungsfrist oder einseitige Vertragsänderung enthalten ist.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3261,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da es sich um die gesetzlich vorgesehene Widerrufsbelehrung nach §§ 355, 357 BGB handelt; Inhalt und Platzierung sind üblich und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Regelungen den gesetzlichen Vorgaben entsprechen und klar formuliert sind.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2117,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsbeschränkungen in AGB üblich sind und der Inhalt klar formuliert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die Klausel pauschal jegliche Ansprüche ausschließt, ohne Rücksicht auf ein Mitverschulden des Unternehmers oder zwingende Haftungstatbestände.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom wesentlichen gesetzlichen Grundgedanken der §§ 280, 433 BGB, wonach der Unternehmer für Mängel und Schäden haftet, soweit er sie zu vertreten hat; Ausschluss auch bei teilweisem Verschulden des Unternehmers ist unzulässig.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 Nr. 7 BGB): Verstoß gegen § 309 Nr. 7 BGB, da die Klausel auch die Haftung für Schäden aus der Verletzung von Leben, Körper oder Gesundheit sowie für grobes Verschulden nicht ausdrücklich ausnimmt.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
942,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Festlegung der Geltung der AGB und der maßgeblichen Fassung zum Zeitpunkt der Bestellung branchenüblich und für den Verbraucher zu erwarten ist. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Bestimmung lediglich den zeitlichen Anwendungsbereich der AGB regelt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3650,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsausnahmen und deren Einschränkungen in AGB üblich sind; die Formulierung ist klar und verständlich.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel gesetzliche Ausnahmen von Haftungsbeschränkungen und Verjährungsverkürzungen zugunsten des Verbrauchers ausdrücklich beibehält.  
   b) (§ 307 Abs. 2 BGB): Entspricht dem gesetzlichen Leitbild (§§ 438 Abs. 1 Nr. 2, 438 Abs. 3, 634a Abs. 3 BGB), indem zwingende Rechte des Verbrauchers nicht eingeschränkt werden.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig, da keine unzulässigen Haftungsausschlüsse oder Verkürzungen zwingender Rechte enthalten sind.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
542,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Pflicht zur Identifikation bei Abholung im B2C-Bereich üblich ist und der Verbraucher damit rechnen muss. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Identitätsprüfung dem Schutz beider Parteien dient.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1837,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Angabe von Gesamtpreisen einschließlich Steuern im B2C-Bereich üblich und gesetzlich vorgeschrieben (§ 1 Abs. 1 PAngV) ist. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die gesetzliche Pflicht zur Preisangabe umsetzt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3010,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Hinweis auf fehlende Speicherung des vollständigen Vertragstextes und die Möglichkeit zur eigenen Sicherung im Onlinehandel üblich ist und klar formuliert wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher vor Vertragsschluss auf die Möglichkeit zur eigenen Sicherung hingewiesen wird und die wesentlichen Vertragsinformationen nach Vertragsschluss nochmals erhält.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1845,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Verweis auf eine gesonderte Gewährleistungsregelung in AGB üblich ist und der Verbraucher mit einer solchen Regelung rechnen muss. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich auf die gesetzlich zulässige Konkretisierung der Mängelhaftung in einem anderen Teil der AGB verwiesen wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken erkennbar ist.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2249,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Preisangaben, Versandkostenregelungen und Aufrechnungsverbote in AGB üblich sind und klar formuliert wurden. Die Klausel ist transparent und verständlich.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da das Aufrechnungsverbot den gesetzlichen Vorgaben (§ 309 Nr. 3 BGB) entspricht und die Ausnahmen (rechtskräftig festgestellt, unbestritten, Gegenseitigkeitsverhältnis) berücksichtigt.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da die Klausel die gesetzlich zulässige Einschränkung des Aufrechnungsrechts übernimmt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Kein Verstoß gegen § 309 Nr. 3 BGB, da die gesetzlich vorgesehenen Ausnahmen enthalten sind.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
976,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da es sich um eine gesetzlich vorgeschriebene Verbraucherinformation nach dem Batteriegesetz handelt; die Formulierung ist klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich gesetzliche Informationspflichten wiedergibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
